"PageID","DescriptionURL","ImageURL","ImageSHA1","PixelHeight","PixelWidth","PaintingID","Artist","RealHeightInches","RealWidthInches","DensityHeight","DensityWidth","DensityRatio"
"21854016","http://commons.wikimedia.org/wiki/File:Ilya_Repin_-_Barge_Haulers_on_the_Volga_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/7/7a/Ilya_Repin_-_Barge_Haulers_on_the_Volga_-_Google_Art_Project.jpg","6ffb14d8b2f4cd1b4d5a5d677fc89beac22d9b5c","2684","5734","34","Ilja Jefimowitsch Repin","5.18000","11.06000","518.14672","518.44485","0.00058"
"21856131","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Still_Life_with_Onions_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/0/0f/Paul_C%C3%A9zanne_-_Still_Life_with_Onions_-_Google_Art_Project.jpg","b29dbb754b4b586f790ee4fcfa7611929d241284","5491","6862","1468","Paul C\xe9zanne","25.98000","32.28000","211.35489","212.57745","0.00578"
"21880237","http://commons.wikimedia.org/wiki/File:George_Breitner_-_Gust_of_wind_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c0/George_Breitner_-_Gust_of_wind_-_Google_Art_Project.jpg","0f4964b5b35fbec3e364560e6d6a0631ac99f2a8","2792","3718","KM 107.850","George Hendrik Breitner","9.45000","12.60000","295.44974","295.07937","0.00126"
"21880248","http://commons.wikimedia.org/wiki/File:Paul_Gabri%C3%ABl_-_Landscape_with_a_train_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/9/9e/Paul_Gabri%C3%ABl_-_Landscape_with_a_train_-_Google_Art_Project.jpg","3d4397dd6e5eab6dcfd8900c5b02c177d3a840bb","7902","12183","KM 100.143","Paul Joseph Constantin Gabri\xebl","26.38000","39.37000","299.54511","309.44882","0.03306"
"21880258","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_The_potato_eaters_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/1/12/Vincent_van_Gogh_-_The_potato_eaters_-_Google_Art_Project.jpg","222979acd2ae66110942f39d9f46b3cc44621ac3","9283","12171","Van Gogh catalogues|F=78|JH=734","Vincent van Gogh","28.30000","36.60000","328.02120","332.54098","0.01378"
"21880259","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Self-portrait_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/1/14/Vincent_van_Gogh_-_Self-portrait_-_Google_Art_Project.jpg","6b4a83314347764acd35d03971f774a839d98ea8","4417","3190","Van Gogh catalogues|F=380|JH=1225","Vincent van Gogh","12.60000","9.40000","350.55556","339.36170","0.03299"
"21880277","http://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Atiti_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/2/25/Paul_Gauguin_-_Atiti_-_Google_Art_Project.jpg","8549d3d1c817e66a449cbc56fdb7c778e1e0684e","2501","1992","KM 104.366","Paul Gauguin","11.42000","9.45000","219.00175","210.79365","0.03894"
"21880515","http://commons.wikimedia.org/wiki/File:Martin_Johnson_Heade_-_Magnolias_on_Gold_Velvet_Cloth_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/a/a2/Martin_Johnson_Heade_-_Magnolias_on_Gold_Velvet_Cloth_-_Google_Art_Project.jpg","a2dbeb6b6a6d7f66be533316f837ce0653d8705b","4855","7810","99.182","Martin Johnson Heade","14.80000","24.00000","328.04054","325.41667","0.00806"
"21880626","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_The_Rocks_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/d/da/Vincent_van_Gogh_-_The_Rocks_-_Google_Art_Project.jpg","262512faf0cc80c9b5b6c85b71d305dcee0c935e","6721","7866","Van Gogh catalogues|F=466|JH=1489","Vincent van Gogh","21.60000","25.90000","311.15741","303.70656","0.02453"
"21897497","http://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Women_Bathing_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/2/22/Paul_Gauguin_-_Women_Bathing_-_Google_Art_Project.jpg","eff1fb84282b8da5451d7940314c2b97a18144c2","2980","3619","P.1959-0104","Paul Gauguin","15.00000","18.19000","198.66667","198.95547","0.00145"
"21898438","http://commons.wikimedia.org/wiki/File:Frederic_Edwin_Church_-_Ecuador_%3F,_mountain_plateau_with_hut_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/9/99/Frederic_Edwin_Church_-_Ecuador_%3F%2C_mountain_plateau_with_hut_-_Google_Art_Project.jpg","9a843d6c81a6bea88c35dab8c6085f9c6a97b875","2258","3001","1917-4-615-b","Frederic Edwin Church","7.37500","9.93750","306.16949","301.98742","0.01385"
"21906492","http://commons.wikimedia.org/wiki/File:Frederic_Edwin_Church_-_Mount_Katahdin_from_Lake_Millinocket_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c9/Frederic_Edwin_Church_-_Mount_Katahdin_from_Lake_Millinocket_-_Google_Art_Project.jpg","77dd80d021a500649587abff703f85839099420f","4331","6957","1917-4-644","Frederic Edwin Church","12.06250","19.87500","359.04663","350.03774","0.02574"
"21906981","http://commons.wikimedia.org/wiki/File:Frederic_Edwin_Church_-_Sky_at_sunset,_Jamaica,_West_Indies_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/9/99/Frederic_Edwin_Church_-_Sky_at_sunset%2C_Jamaica%2C_West_Indies_-_Google_Art_Project.jpg","1a65168141b04131cbee2afec6463aaf9cfefcf6","4009","6787","1917-4-382","Frederic Edwin Church","11.93750","20.00000","335.83246","339.35000","0.01047"
"21908649","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_-_The_Beach_at_Trouville_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/9/92/Eug%C3%A8ne_Boudin_-_The_Beach_at_Trouville_-_Google_Art_Project.jpg","122c04b6bd64a79536c4d5bc09b0c92642ee00ee","3573","5467","16570","Eug\xe8ne Boudin","10.43000","15.94000","342.56951","342.97365","0.00118"
"21908713","http://commons.wikimedia.org/wiki/File:John_George_Brown_-_A_Sure_Shot_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d7/John_George_Brown_-_A_Sure_Shot_-_Google_Art_Project.jpg","87cfdb8e628a5d2683b8b2087322b46083b040ab","5895","4181","48.139","John George Brown","20.90000","14.80000","282.05742","282.50000","0.00157"
"21911864","http://commons.wikimedia.org/wiki/File:William_Merritt_Chase_-_Girl_in_a_Japanese_Costume_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/6/67/William_Merritt_Chase_-_Girl_in_a_Japanese_Costume_-_Google_Art_Project.jpg","30dfc66b0d128c4331fa1a9701aba83454d8edb1","5304","3418","86.197.2","William Merritt Chase","24.62500","15.68750","215.39086","217.88048","0.01156"
"21977349","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Bathers_-_Google_Art_Project_(520022).jpg","http://upload.wikimedia.org/wikipedia/commons/a/a0/Paul_C%C3%A9zanne_-_Bathers_-_Google_Art_Project_%28520022%29.jpg","6e35e6d384f27d414ff43edd814766e3cda2b1d9","3603","4001","oharamus034","Paul C\xe9zanne","7.87000","8.70000","457.81449","459.88506","0.00452"
"21983755","http://commons.wikimedia.org/wiki/File:Albert_Bierstadt_-_Valley_of_the_Yosemite_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e6/Albert_Bierstadt_-_Valley_of_the_Yosemite_-_Google_Art_Project.jpg","5972f510d45ebe13178ee69a9f8f4cadcd445882","3898","6301","47.1236","Albert Bierstadt","11.87000","19.25000","328.39090","327.32468","0.00326"
"21987773","http://commons.wikimedia.org/wiki/File:Vincent_Van_Gogh_-_Corn_Harvest_in_Provence_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/8/85/Vincent_Van_Gogh_-_Corn_Harvest_in_Provence_-_Google_Art_Project.jpg","c347079bdab5d28f2d93be2d11c78a8ce52d533e","4104","5001","B66.1039","Vincent van Gogh","20.07874","23.62205","204.39529","211.70900","0.03578"
"21993962","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Straw-Trimmed_Vase,_Sugar_Bowl_and_Apples_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/2/2e/Paul_C%C3%A9zanne_-_Straw-Trimmed_Vase%2C_Sugar_Bowl_and_Apples_-_Google_Art_Project.jpg","aa0b81d4c3fe49c11f8fcf18f021b1edce611668","3961","5104","RF 1963 9","Paul C\xe9zanne","14.17000","18.11000","279.53423","281.83324","0.00822"
"21996773","http://commons.wikimedia.org/wiki/File:Edouard_Vuillard_-_Woman_in_a_Striped_Dress_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/b/bc/Edouard_Vuillard_-_Woman_in_a_Striped_Dress_-_Google_Art_Project.jpg","b21c8b7b58f7ca30f59efe5a3d926c12b16fe87f","8045","7206","1983.1.38","\xc9douard Vuillard","2.59000","2.31000","3106.17761","3119.48052","0.00428"
"21996858","http://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Breton_Girls_Dancing,_Pont-Aven_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/5/5a/Paul_Gauguin_-_Breton_Girls_Dancing%2C_Pont-Aven_-_Google_Art_Project.jpg","df24c62d194d21b92c26765a3fb3367f26c03231","7349","9373","1983.1.19","Paul Gauguin","2.87000","3.65000","2560.62718","2567.94521","0.00286"
"21996873","http://commons.wikimedia.org/wiki/File:Martin_Johnson_Heade_-_Sunlight_and_Shadow-_The_Newbury_Marshes_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/8/84/Martin_Johnson_Heade_-_Sunlight_and_Shadow-_The_Newbury_Marshes_-_Google_Art_Project.jpg","2a821b97d1f90afc8e4970f678b545524bd79c62","5626","12541","2010.74.1","Martin Johnson Heade","12.00000","26.50000","468.83333","473.24528","0.00941"
"21997150","http://commons.wikimedia.org/wiki/File:Thomas_Eakins_-_Starting_Out_After_Rail_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/4/48/Thomas_Eakins_-_Starting_Out_After_Rail_-_Google_Art_Project.jpg","50ab6b320e75a64ff9b112a3690d2b84cd7cc4c8","5401","4514","35.1953","Thomas Eakins","24.25000","19.87000","222.72165","227.17665","0.02000"
"21997189","http://commons.wikimedia.org/wiki/File:John_Singer_Sargent_-_An_Artist_in_His_Studio_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/3/35/John_Singer_Sargent_-_An_Artist_in_His_Studio_-_Google_Art_Project.jpg","66ece8f68c5a636000f875f724b8ad8c98bd91d7","4384","5701","05.56","John Singer Sargent","22.13000","28.37000","198.10212","200.95171","0.01438"
"21997191","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Fruit_and_a_Jug_on_a_Table_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/2/29/Paul_C%C3%A9zanne_-_Fruit_and_a_Jug_on_a_Table_-_Google_Art_Project.jpg","5bd4156b4bac25f389cba5a3a167c566420558fa","3589","4495","48.524","Paul C\xe9zanne","12.76000","15.98000","281.26959","281.28911","0.00007"
"22007517","http://commons.wikimedia.org/wiki/File:Egon_Schiele_-_Two_Women_Embracing_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/1/1d/Egon_Schiele_-_Two_Women_Embracing_-_Google_Art_Project.jpg","7224d5fb7a7a3e09c9e8fac89626c9ffdcd44d29","6159","4209","1915-933","Egon Schiele","19.09000","12.87000","322.62965","327.03963","0.01367"
"22007567","http://commons.wikimedia.org/wiki/File:Armand_Guillaumin_-_Self-Portrait_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/e/e9/Armand_Guillaumin_-_Self-Portrait_-_Google_Art_Project.jpg","90c1bf316b967e2978d97d56f7cb9b48b36a4242","5732","4469","oharamus039","Jean-Baptiste Armand Guillaumin","15.98000","12.76000","358.69837","350.23511","0.02416"
"22009453","http://commons.wikimedia.org/wiki/File:Gustave_Moreau_-_Venus_Rising_from_the_Sea_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/8/8a/Gustave_Moreau_-_Venus_Rising_from_the_Sea_-_Google_Art_Project.jpg","bec3797711e969ab4fc7688c8a5b2de18457dd5d","4501","3640","B92.0333","Gustave Moreau","21.90000","17.50000","205.52511","208.00000","0.01204"
"22009499","http://commons.wikimedia.org/wiki/File:Henri_Fantin-Latour_-_Roses_in_a_Vase_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/a/a2/Henri_Fantin-Latour_-_Roses_in_a_Vase_-_Google_Art_Project.jpg","2ca0b09571001e89135923ce5c14681c33721284","5281","3993","40.232","Henri Fantin-Latour","14.02000","11.02000","376.67618","362.34120","0.03956"
"22051210","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Warm_Afternoon.jpg","http://upload.wikimedia.org/wikipedia/commons/7/72/Winslow_Homer_-_Warm_Afternoon.jpg","9e96a055df9d735258e75524820a5e4a4633a759","2494","3000","1994.59.24","Winslow Homer","7.00000","8.40000","356.28571","357.14286","0.00241"
"22126474","http://commons.wikimedia.org/wiki/File:Sanford_Robinson_Gifford_-_Whiteface_Mountain_from_Lake_Placid_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/c/cb/Sanford_Robinson_Gifford_-_Whiteface_Mountain_from_Lake_Placid_-_Google_Art_Project.jpg","0d9d4129f1b46cbbc5816ced760c4b74ff91f227","2331","4001","1986.78","Sanford Robinson Gifford","11.60000","19.60000","200.94828","204.13265","0.01585"
"22140276","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Turn_in_the_Road_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/4/4e/Paul_C%C3%A9zanne_-_Turn_in_the_Road_-_Google_Art_Project.jpg","7602d0912b1c9b046f7f0d44a1d6816d30ecd46e","4709","5701","48.525","Paul C\xe9zanne","23.86000","28.86000","197.35960","197.53985","0.00091"
"22141186","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_The_Pond_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d8/Paul_C%C3%A9zanne_-_The_Pond_-_Google_Art_Project.jpg","4a899a1543af0992adb3d9463ad4bc4beccfc517","4649","5626","48.244","Paul C\xe9zanne","18.50000","22.13000","251.29730","254.22503","0.01165"
"22141790","http://commons.wikimedia.org/wiki/File:Edouard_Manet_-_Basket_of_Fruit_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/2/2b/Edouard_Manet_-_Basket_of_Fruit_-_Google_Art_Project.jpg","f8bb200b4420c63a59cb3ca0563c3193f147b767","4674","5559","48.576","Edouard Manet","14.88000","17.48000","314.11290","318.02059","0.01244"
"22189100","http://commons.wikimedia.org/wiki/File:Vladimir_Makovsky_-_Dilettante_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c2/Vladimir_Makovsky_-_Dilettante_-_Google_Art_Project.jpg","c044e921cd2c07859f6f0764988f0c1e06acbc93","2437","1691","1990.1867","Vladimir Makovsky","9.84000","6.89000","247.66260","245.42816","0.00910"
"22263227","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Boerderij_in_de_Provence.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c1/Vincent_van_Gogh_-_Boerderij_in_de_Provence.jpg","a998cee4e58f4a29b228806c622f1e5be5ffc3e8","3749","4999","Van Gogh catalogues|F=565|JH=1443","Vincent van Gogh","18.10000","24.00000","207.12707","208.29167","0.00562"
"22267023","http://commons.wikimedia.org/wiki/File:Eug%C3%A8ne_Boudin_-_Les_chalutiers.jpg","http://upload.wikimedia.org/wikipedia/commons/9/99/Eug%C3%A8ne_Boudin_-_Les_chalutiers.jpg","94cd558116907cc32f38cbd67ce69951de238b1c","2054","3000","1985.64.4","Eug\xe8ne Boudin","7.20000","10.40000","285.27778","288.46154","0.01116"
"22337555","http://commons.wikimedia.org/wiki/File:Homer_Fishing_Boats,_Key_West.jpg","http://upload.wikimedia.org/wikipedia/commons/a/ab/Homer_Fishing_Boats%2C_Key_West.jpg","c2b27c8f08310d0a69af807a0a0e6b29412f9a88","6360","9947","10.228.1","Winslow Homer","13.90000","21.70000","457.55396","458.38710","0.00182"
"22490554","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Hudson_River_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d2/Winslow_Homer_-_Hudson_River_-_Google_Art_Project.jpg","74f4b64f12ccef492d42c8573e411b38e5db46ad","4282","6097","26.785","Winslow Homer","14.02000","20.00000","305.42083","304.85000","0.00187"
"22490586","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_The_Blue_Boat_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/1/18/Winslow_Homer_-_The_Blue_Boat_-_Google_Art_Project.jpg","b15a8194e5023690a850309467d644cce05d271c","3738","5251","26.764","Winslow Homer","15.20000","21.50000","245.92105","244.23256","0.00691"
"22490610","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Old_Settlers_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/f/f8/Winslow_Homer_-_Old_Settlers_-_Google_Art_Project.jpg","aba70da5125eaa38f5bce45da2d1671990063833","5707","4097","38.1412","Winslow Homer","21.50000","15.20000","265.44186","269.53947","0.01544"
"22493218","http://commons.wikimedia.org/wiki/File:Alfred_Stevens_-_Autumn_Flowers_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/a/a4/Alfred_Stevens_-_Autumn_Flowers_-_Google_Art_Project.jpg","0e1464bdec9b00e5ef5a9bbc8753b35c0728cdd8","6647","4949","Royal Museums of Fine Arts of Belgium, Brussels, inventory number : 3526","Alfred Stevens","29.33000","21.65000","226.62803","228.59122","0.00866"
"22636123","http://commons.wikimedia.org/wiki/File:Alfred_Sisley_-_La_route_de_Versailles_%C3%A0_Saint-Germain.jpg","http://upload.wikimedia.org/wikipedia/commons/0/03/Alfred_Sisley_-_La_route_de_Versailles_%C3%A0_Saint-Germain.jpg","2c88c33e76022250c3cbcb0a9866dc9c2d626228","6472","8339","99.PA.27","Alfred Sisley","20.10000","25.60000","321.99005","325.74219","0.01165"
"22764884","http://commons.wikimedia.org/wiki/File:Our_Jack.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d0/Our_Jack.jpg","6cd95b58203a43094267d330844970c7dc3d0b15","4419","2799","A2","Henry Scott Tuke","19.90000","12.60000","222.06030","222.14286","0.00037"
"22784704","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Florida_Jungle.jpg","http://upload.wikimedia.org/wikipedia/commons/a/af/Winslow_Homer_-_Florida_Jungle.jpg","9357be83e0fe1453d99c3a9567db377636f032c9","3200","2443","LotFinder=5436936","Winslow Homer","14.00000","10.70000","228.57143","228.31776","0.00111"
"22784729","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Girl_Seated_in_a_Grove.jpg","http://upload.wikimedia.org/wikipedia/commons/f/fe/Winslow_Homer_-_Girl_Seated_in_a_Grove.jpg","88a8d7f4b2e37c5d03f2fb8cdc6f2bd9899604af","2299","3200","LotFinder=5436944","Winslow Homer","9.80000","13.50000","234.59184","237.03704","0.01042"
"23501598","http://commons.wikimedia.org/wiki/File:Corot_-_The_Oak_in_the_Valley.jpg","http://upload.wikimedia.org/wikipedia/commons/c/c1/Corot_-_The_Oak_in_the_Valley.jpg","5bfa44ec8d2fca981f00fc82d563fb39753c11d9","4226","5650","NG6466","Jean-Baptiste-Camille Corot","15.70000","20.80000","269.17197","271.63462","0.00915"
"23568864","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Dish_of_Apples.jpg","http://upload.wikimedia.org/wikipedia/commons/7/78/Paul_C%C3%A9zanne_-_Dish_of_Apples.jpg","058a5b46f0873f63606cbb9216dc28524fbf09c7","4855","5782","1997.60.1","Paul C\xe9zanne","18.11024","21.73228","268.08043","266.05580","0.00761"
"23569201","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Still_Life_with_Apples_and_Pears.jpg","http://upload.wikimedia.org/wikipedia/commons/f/ff/Paul_C%C3%A9zanne_-_Still_Life_with_Apples_and_Pears.jpg","893f9f1680a2737cb0a9c64e3ac4d3208911d375","4386","5814","61.101.3","Paul C\xe9zanne","17.63780","23.11024","248.67054","251.57683","0.01169"
"23569262","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Apples.jpg","http://upload.wikimedia.org/wikipedia/commons/f/fe/Paul_C%C3%A9zanne_-_Apples.jpg","302261f8d746c762c21214cd1521d67dee186159","3979","5760","61.103","Paul C\xe9zanne","9.01575","12.99213","441.33886","443.34545","0.00455"
"23592980","http://commons.wikimedia.org/wiki/File:K%C4%81rlis_Teodors_H%C5%ABns_-_Old_Man%E2%80%99s_Head_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/f/fc/K%C4%81rlis_Teodors_H%C5%ABns_-_Old_Man%E2%80%99s_Head_-_Google_Art_Project.jpg","4d69746814fab3eee7ab6aaa12775f2af1cce3be","4712","4001","2A","Carl Huns","21.90000","19.50000","215.15982","205.17949","0.04864"
"23597199","http://commons.wikimedia.org/wiki/File:Jean-Baptiste-Camille_Corot_-_Portrait_of_a_Woman_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/7/7d/Jean-Baptiste-Camille_Corot_-_Portrait_of_a_Woman_-_Google_Art_Project.jpg","3598cdf3c60def626070626dd6bd92436eb1d33b","4001","3238","0335","Jean-Baptiste-Camille Corot","16.30000","13.00000","245.46012","249.07692","0.01473"
"23597297","http://commons.wikimedia.org/wiki/File:Albert_Dubois-Pillet_-_Little_Circus_Camp_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d2/Albert_Dubois-Pillet_-_Little_Circus_Camp_-_Google_Art_Project.jpg","006802bb7b92bb269a24183e48f1885bcca4e505","2588","4001","0605","Albert Dubois-Pillet","10.75000","16.12000","240.74419","248.20099","0.03097"
"23609262","http://commons.wikimedia.org/wiki/File:Camille_Pissarro_-_Near_Sydenham_Hill_-_Google_Art_Project.jpg","http://upload.wikimedia.org/wikipedia/commons/b/bb/Camille_Pissarro_-_Near_Sydenham_Hill_-_Google_Art_Project.jpg","04e29ed9a168edc31aa38e06565c3712f6acfca4","3649","4501","AP 1971.21","Camille Pissarro","17.10000","21.10000","213.39181","213.31754","0.00035"
"23768590","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Quartier_Four,_Auvers-sur-Oise.jpg","http://upload.wikimedia.org/wikipedia/commons/8/8f/Paul_C%C3%A9zanne_-_Quartier_Four%2C_Auvers-sur-Oise.jpg","4842773fbbf0ea594ace99b4022db79c43179e34","4319","5256","1967-30-16","Paul C\xe9zanne","18.22835","21.73228","236.93866","241.85217","0.02074"
"23768667","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Still_Life_with_Apples_and_a_Glass_of_Wine.jpg","http://upload.wikimedia.org/wikipedia/commons/7/7c/Paul_C%C3%A9zanne_-_Still_Life_with_Apples_and_a_Glass_of_Wine.jpg","7c90326b41732222993f0c8b329c29ef0e54695a","4126","5160","1950-134-32","Paul C\xe9zanne","10.51181","12.87402","392.51086","400.80734","0.02114"
"23771315","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Portrait_of_Madame_C%C3%A9zanne.jpg","http://upload.wikimedia.org/wikipedia/commons/d/d3/Paul_C%C3%A9zanne_-_Portrait_of_Madame_C%C3%A9zanne.jpg","cac58abc300df3501cb58790f7071574ba15bb7b","5043","4149","1963-181-6","Paul C\xe9zanne","18.11024","15.07874","278.46130","275.15561","0.01201"
"23775847","http://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Still_Life_with_Flowers_in_an_Olive_Jar.jpg","http://upload.wikimedia.org/wikipedia/commons/1/1f/Paul_C%C3%A9zanne_-_Still_Life_with_Flowers_in_an_Olive_Jar.jpg","3b9c84b4de092a19f53e336cb75b68c6486e31b6","4944","3582","1963-116-2","Paul C\xe9zanne","18.22835","13.50394","271.22592","265.25598","0.02251"
"23820938","http://commons.wikimedia.org/wiki/File:Corot_-_The_Ferryman.jpg","http://upload.wikimedia.org/wikipedia/commons/2/2e/Corot_-_The_Ferryman.jpg","132eaa1f6ae092ac9ccf83450959b12d112f1bf7","5924","4369","14.40.811","Jean-Baptiste Camille Corot","26.10000","19.40000","226.97318","225.20619","0.00785"
"23821678","http://commons.wikimedia.org/wiki/File:Charles_Courtney_Curran_-_Lotus_Lilies.jpg","http://upload.wikimedia.org/wikipedia/commons/9/91/Charles_Courtney_Curran_-_Lotus_Lilies.jpg","c8af9e584d0617f1c5e36ed9d7aad48630795570","5565","10000","1999.35","Charles Courtney Curran","18.00000","32.00000","309.16667","312.50000","0.01078"
"23881908","http://commons.wikimedia.org/wiki/File:Paul_Gauguin_-_Tahitian_Landscape.jpg","http://upload.wikimedia.org/wikipedia/commons/f/fb/Paul_Gauguin_-_Tahitian_Landscape.jpg","04722a24e28bd4986212e13ce231b2fe58708649","5916","4301","39.182","Paul Gauguin","25.40000","18.60000","232.91339","231.23656","0.00725"
"23900199","http://commons.wikimedia.org/wiki/File:Theodore_Robinson_-_Boy_in_a_Boat_Fishing.jpg","http://upload.wikimedia.org/wikipedia/commons/e/eb/Theodore_Robinson_-_Boy_in_a_Boat_Fishing.jpg","d021e4e5628ff08111e0fbe1435bd4793ed46439","2168","3072","1980.020","Theodore Robinson","9.90000","13.60000","218.98990","225.88235","0.03147"
"23993076","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Fishing_(1878).jpg","http://upload.wikimedia.org/wikipedia/commons/e/e1/Winslow_Homer_-_Fishing_%281878%29.jpg","b4f3f65e98708771388b39ab27c71e223ff66087","2551","3072","2013.143","Winslow Homer","7.00000","8.50000","364.42857","361.41176","0.00835"
"23993287","http://commons.wikimedia.org/wiki/File:Winslow_Homer_-_Girl_Reading.jpg","http://upload.wikimedia.org/wikipedia/commons/0/03/Winslow_Homer_-_Girl_Reading.jpg","6760c31a48c68c7b9aaa2b9cc3e8988447ff7b9d","2438","3072","2013.145","Winslow Homer","7.50000","9.30000","325.06667","330.32258","0.01617"
"24041019","http://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Aardappelrooister.jpg","http://upload.wikimedia.org/wikipedia/commons/4/4b/Vincent_van_Gogh_-_Aardappelrooister.jpg","fd2b8fac43842083936df55558c2c85a5f69dd60","4808","6216","Van Gogh catalogues|F=98|JH=901","Vincent van Gogh","11.80000","15.00000","407.45763","414.40000","0.01704"
"24436341","http://commons.wikimedia.org/wiki/File:Giovanni_Boldini_-_Le_retour_des_bateaux_de_p%C3%AAche,_%C3%89tretat.jpg","http://upload.wikimedia.org/wikipedia/commons/5/5d/Giovanni_Boldini_-_Le_retour_des_bateaux_de_p%C3%AAche%2C_%C3%89tretat.jpg","537de9626c8c2c10c309639b39c045d82b667482","1172","2000","1955.647","Giovanni Boldini","5.50000","9.30000","213.09091","215.05376","0.00921"
